Code,FS_Rules,FS_Prof_Tech_Component,EFS_Rules,EFS_Prof_Tech_Component
24640,0,0,0,0
24650,0,0,0,0
24655,0,0,0,0
24665,0,0,0,0
24666,0,0,0,0
24670,0,0,0,0
24675,0,0,0,0
24685,0,0,0,0
24800,0,0,0,0
24802,0,0,0,0
24900,0,0,0,0
24920,0,0,0,0
24925,0,0,0,0
24930,0,0,0,0
24931,0,0,0,0
24935,0,0,0,0
24940,0,0,0,0
24999,0,0,0,0
25000,0,0,0,0
25001,0,0,0,0
25020,0,0,0,0
25023,0,0,0,0
25024,0,0,0,0
25025,0,0,0,0
25028,0,0,0,0
25031,0,0,0,0
25035,0,0,0,0
25040,0,0,0,0
25065,0,0,0,0
25066,0,0,0,0
25071,0,0,0,0
25073,0,0,0,0
25075,0,0,0,0
25076,0,0,0,0
25077,0,0,0,0
25078,0,0,0,0
25085,0,0,0,0
25100,0,0,0,0
25101,0,0,0,0
25105,0,0,0,0
25107,0,0,0,0
25109,0,0,0,0
25110,0,0,0,0
25111,0,0,0,0
25112,0,0,0,0
25115,0,0,0,0
25116,0,0,0,0
25118,0,0,0,0
25119,0,0,0,0
25120,0,0,0,0
25125,0,0,0,0
25126,0,0,0,0
25130,0,0,0,0
25135,0,0,0,0
25136,0,0,0,0
25145,0,0,0,0
25150,0,0,0,0
25151,0,0,0,0
25170,0,0,0,0
25210,0,0,0,0
25215,0,0,0,0
25230,0,0,0,0
25240,0,0,0,0
25246,0,0,0,0
25248,0,0,0,0
25250,0,0,0,0
25251,0,0,0,0
25259,0,0,0,0
25260,0,0,0,0
25263,0,0,0,0
25265,0,0,0,0
25270,0,0,0,0
25272,0,0,0,0
25274,0,0,0,0
25275,0,0,0,0
25280,0,0,0,0
25290,0,0,0,0
25295,0,0,0,0
25300,0,0,0,0
25301,0,0,0,0
25310,0,0,0,0
25312,0,0,0,0
25315,0,0,0,0
25316,0,0,0,0
25320,0,0,0,0
25332,0,0,0,0
25335,0,0,0,0
25337,0,0,0,0
25350,0,0,0,0
25355,0,0,0,0
25360,0,0,0,0
25365,0,0,0,0
25370,0,0,0,0
25375,0,0,0,0
25390,0,0,0,0
25391,0,0,0,0
25392,0,0,0,0
25393,0,0,0,0
25394,0,0,0,0
25400,0,0,0,0
25405,0,0,0,0
25415,0,0,0,0
25420,0,0,0,0
25425,0,0,0,0
25426,0,0,0,0
25430,0,0,0,0
25431,0,0,0,0
25440,0,0,0,0
25441,0,0,0,0
25442,0,0,0,0
25443,0,0,0,0
25444,0,0,0,0
25445,0,0,0,0
25446,0,0,0,0
25447,0,0,0,0
25449,0,0,0,0
25450,0,0,0,0
25455,0,0,0,0
25490,0,0,0,0
25491,0,0,0,0
25492,0,0,0,0
25500,0,0,0,0
25505,0,0,0,0
25515,0,0,0,0
25520,0,0,0,0
25525,0,0,0,0
25526,0,0,0,0
25530,0,0,0,0
25535,0,0,0,0
25545,0,0,0,0
25560,0,0,0,0
25565,0,0,0,0
25574,0,0,0,0
25575,0,0,0,0
25600,0,0,0,0
25605,0,0,0,0
25606,0,0,0,0
25607,0,0,0,0
25608,0,0,0,0
25609,0,0,0,0
25622,0,0,0,0
25624,0,0,0,0
25628,0,0,0,0
25630,0,0,0,0
25635,0,0,0,0
25645,0,0,0,0
25650,0,0,0,0
25651,0,0,0,0
25652,0,0,0,0
25660,0,0,0,0
25670,0,0,0,0
25671,0,0,0,0
25675,0,0,0,0
25676,0,0,0,0
25680,0,0,0,0
25685,0,0,0,0
25690,0,0,0,0
25695,0,0,0,0
25800,0,0,0,0
25805,0,0,0,0
25810,0,0,0,0
25820,0,0,0,0
25825,0,0,0,0
25830,0,0,0,0
25900,0,0,0,0
25905,0,0,0,0
25907,0,0,0,0
25909,0,0,0,0
25915,0,0,0,0
25920,0,0,0,0
25922,0,0,0,0
25924,0,0,0,0
25927,0,0,0,0
25929,0,0,0,0
25931,0,0,0,0
25999,0,0,0,0
26010,0,0,0,0
26011,0,0,0,0
26020,0,0,0,0
26025,0,0,0,0
26030,0,0,0,0
26034,0,0,0,0
26035,0,0,0,0
26037,0,0,0,0
26040,0,0,0,0
26045,0,0,0,0
26055,0,0,0,0
26060,0,0,0,0
26070,0,0,0,0
26075,0,0,0,0
26080,0,0,0,0
26100,0,0,0,0
26105,0,0,0,0
26110,0,0,0,0
26111,0,0,0,0
26113,0,0,0,0
26115,0,0,0,0
26116,0,0,0,0
26117,0,0,0,0
26118,0,0,0,0
26121,0,0,0,0
26123,0,0,0,0
26125,0,0,0,0
26130,0,0,0,0
26135,0,0,0,0
26140,0,0,0,0
26145,0,0,0,0
26160,0,0,0,0
26170,0,0,0,0
26180,0,0,0,0
26185,0,0,0,0
26200,0,0,0,0
26205,0,0,0,0
26210,0,0,0,0
26215,0,0,0,0
26230,0,0,0,0
26235,0,0,0,0
26236,0,0,0,0
26250,0,0,0,0
26260,0,0,0,0
26262,0,0,0,0
26320,0,0,0,0
26340,0,0,0,0
26341,0,0,0,0
26350,0,0,0,0
26352,0,0,0,0
26356,0,0,0,0
26357,0,0,0,0
26358,0,0,0,0
26370,0,0,0,0
26372,0,0,0,0
26373,0,0,0,0
26390,0,0,0,0
26392,0,0,0,0
26410,0,0,0,0
26412,0,0,0,0
26415,0,0,0,0
26416,0,0,0,0
26418,0,0,0,0
26420,0,0,0,0
26426,0,0,0,0
26428,0,0,0,0
26432,0,0,0,0
26433,0,0,0,0
26434,0,0,0,0
26437,0,0,0,0
26440,0,0,0,0
26442,0,0,0,0
26445,0,0,0,0
26449,0,0,0,0
26450,0,0,0,0
26455,0,0,0,0
26460,0,0,0,0
26471,0,0,0,0
26474,0,0,0,0
26476,0,0,0,0
26477,0,0,0,0
26478,0,0,0,0
26479,0,0,0,0
26480,0,0,0,0
26483,0,0,0,0
26485,0,0,0,0
26489,0,0,0,0
26490,0,0,0,0
26492,0,0,0,0
26494,0,0,0,0
26496,0,0,0,0
26497,0,0,0,0
26498,0,0,0,0
26499,0,0,0,0
26500,0,0,0,0
26502,0,0,0,0
26508,0,0,0,0
26510,0,0,0,0
26516,0,0,0,0
26517,0,0,0,0
26518,0,0,0,0
26520,0,0,0,0
26525,0,0,0,0
26530,0,0,0,0
26531,0,0,0,0
26535,0,0,0,0
26536,0,0,0,0
26540,0,0,0,0
26541,0,0,0,0
26542,0,0,0,0
26545,0,0,0,0
26546,0,0,0,0
26548,0,0,0,0
26550,0,0,0,0
26551,0,0,0,0
26553,0,0,0,0
26554,0,0,0,0
26555,0,0,0,0
26556,0,0,0,0
26560,0,0,0,0
26561,0,0,0,0
26562,0,0,0,0
26565,0,0,0,0
26567,0,0,0,0
26568,0,0,0,0
26580,0,0,0,0
26587,0,0,0,0
26590,0,0,0,0
26591,0,0,0,0
26593,0,0,0,0
26596,0,0,0,0
26600,0,0,0,0
26605,0,0,0,0
26607,0,0,0,0
26608,0,0,0,0
26615,0,0,0,0
26641,0,0,0,0
26645,0,0,0,0
26650,0,0,0,0
26665,0,0,0,0
26670,0,0,0,0
26675,0,0,0,0
26676,0,0,0,0
26685,0,0,0,0
26686,0,0,0,0
26700,0,0,0,0
26705,0,0,0,0
26706,0,0,0,0
26715,0,0,0,0
26720,0,0,0,0
26725,0,0,0,0
26727,0,0,0,0
26735,0,0,0,0
26740,0,0,0,0
26742,0,0,0,0
26746,0,0,0,0
26750,0,0,0,0
26755,0,0,0,0
26756,0,0,0,0
26765,0,0,0,0
26770,0,0,0,0
26775,0,0,0,0
26776,0,0,0,0
26785,0,0,0,0
26820,0,0,0,0
26841,0,0,0,0
26842,0,0,0,0
26843,0,0,0,0
26844,0,0,0,0
26850,0,0,0,0
26852,0,0,0,0
26860,0,0,0,0
26861,0,0,0,0
26862,0,0,0,0
26863,0,0,0,0
26910,0,0,0,0
26951,0,0,0,0
26952,0,0,0,0
26989,0,0,0,0
26990,0,0,0,0
26991,0,0,0,0
26992,0,0,0,0
27000,0,0,0,0
27001,0,0,0,0
27003,0,0,0,0
27005,0,0,0,0
27006,0,0,0,0
27025,0,0,0,0
27027,0,0,0,0
27030,0,0,0,0
27033,0,0,0,0
27035,0,0,0,0
27036,0,0,0,0
27040,0,0,0,0
27041,0,0,0,0
27043,0,0,0,0
27045,0,0,0,0
27047,0,0,0,0
27048,0,0,0,0
27049,0,0,0,0
27050,0,0,0,0
27052,0,0,0,0
27054,0,0,0,0
27057,0,0,0,0
27059,0,0,0,0
27060,0,0,0,0
27062,0,0,0,0
27065,0,0,0,0
27066,0,0,0,0
27067,0,0,0,0
27070,0,0,0,0
27071,0,0,0,0
27075,0,0,0,0
27076,0,0,0,0
27077,0,0,0,0
27078,0,0,0,0
27080,0,0,0,0
27086,0,0,0,0
27087,0,0,0,0
27090,0,0,0,0
27091,0,0,0,0
27093,0,0,0,0
27095,0,0,0,0
27096,0,0,0,0
27097,0,0,0,0
27098,0,0,0,0
27100,0,0,0,0
27105,0,0,0,0
27110,0,0,0,0
27111,0,0,0,0
27120,0,0,0,0
27122,0,0,0,0
27125,0,0,0,0
27130,0,0,0,0
27132,0,0,0,0
27134,0,0,0,0
27137,0,0,0,0
27138,0,0,0,0
27140,0,0,0,0
27146,0,0,0,0
27147,0,0,0,0
27151,0,0,0,0
27156,0,0,0,0
27158,0,0,0,0
27161,0,0,0,0
27165,0,0,0,0
27170,0,0,0,0
27175,0,0,0,0
27176,0,0,0,0
27177,0,0,0,0
27178,0,0,0,0
27179,0,0,0,0
27181,0,0,0,0
27185,0,0,0,0
27187,0,0,0,0
27197,0,0,0,0
27198,0,0,0,0
27200,0,0,0,0
27202,0,0,0,0
27215,0,0,0,0
27216,0,0,0,0
27217,0,0,0,0
27218,0,0,0,0
27220,0,0,0,0
27222,0,0,0,0
27226,0,0,0,0
27227,0,0,0,0
27228,0,0,0,0
27230,0,0,0,0
27232,0,0,0,0
27235,0,0,0,0
27236,0,0,0,0
27238,0,0,0,0
27240,0,0,0,0
27244,0,0,0,0
27245,0,0,0,0
27246,0,0,0,0
27248,0,0,0,0
27250,0,0,0,0
27252,0,0,0,0
27253,0,0,0,0
27254,0,0,0,0
27256,0,0,0,0
27257,0,0,0,0
27258,0,0,0,0
27259,0,0,0,0
27265,0,0,0,0
27266,0,0,0,0
27267,0,0,0,0
27268,0,0,0,0
27269,0,0,0,0
27275,0,0,0,0
27279,0,0,0,0
27280,0,0,0,0
27282,0,0,0,0
27284,0,0,0,0
27286,0,0,0,0
27290,0,0,0,0
27295,0,0,0,0
27299,0,0,0,0
27301,0,0,0,0
27303,0,0,0,0
27305,0,0,0,0
27306,0,0,0,0
27307,0,0,0,0
27310,0,0,0,0
27323,0,0,0,0
27324,0,0,0,0
27325,0,0,0,0
27326,0,0,0,0
27327,0,0,0,0
27328,0,0,0,0
27329,0,0,0,0
27330,0,0,0,0
27331,0,0,0,0
27332,0,0,0,0
27333,0,0,0,0
27334,0,0,0,0
27335,0,0,0,0
27337,0,0,0,0
27339,0,0,0,0
27340,0,0,0,0
27345,0,0,0,0
27347,0,0,0,0
27350,0,0,0,0
27355,0,0,0,0
27356,0,0,0,0
27357,0,0,0,0
27358,0,0,0,0
27360,0,0,0,0
27364,0,0,0,0
27365,0,0,0,0
27370,0,0,0,0
27372,0,0,0,0
27380,0,0,0,0
27381,0,0,0,0
27385,0,0,0,0
27386,0,0,0,0
27390,0,0,0,0
27391,0,0,0,0
27392,0,0,0,0
27393,0,0,0,0
27394,0,0,0,0
27395,0,0,0,0
27396,0,0,0,0
27397,0,0,0,0
27400,0,0,0,0
27403,0,0,0,0
27405,0,0,0,0
27407,0,0,0,0
27409,0,0,0,0
27412,0,0,0,0
27415,0,0,0,0
27416,0,0,0,0
27418,0,0,0,0
27420,0,0,0,0
27422,0,0,0,0
27424,0,0,0,0
27425,0,0,0,0
27427,0,0,0,0
27428,0,0,0,0
27429,0,0,0,0
27430,0,0,0,0
27435,0,0,0,0
27437,0,0,0,0
27438,0,0,0,0
27440,0,0,0,0
27441,0,0,0,0
27442,0,0,0,0
27443,0,0,0,0
27445,0,0,0,0
27446,0,0,0,0
27447,0,0,0,0
27448,0,0,0,0
27450,0,0,0,0
27454,0,0,0,0
27455,0,0,0,0
27457,0,0,0,0
27465,0,0,0,0
27466,0,0,0,0
27468,0,0,0,0
27470,0,0,0,0
27472,0,0,0,0
27475,0,0,0,0
27477,0,0,0,0
27479,0,0,0,0
27485,0,0,0,0
27486,0,0,0,0
27487,0,0,0,0
27488,0,0,0,0
27495,0,0,0,0
27496,0,0,0,0
27497,0,0,0,0
27498,0,0,0,0
27499,0,0,0,0
27500,0,0,0,0
27501,0,0,0,0
27502,0,0,0,0
27503,0,0,0,0
27506,0,0,0,0
27507,0,0,0,0
27508,0,0,0,0
27509,0,0,0,0
27510,0,0,0,0
27511,0,0,0,0
27513,0,0,0,0
27514,0,0,0,0
27516,0,0,0,0
27517,0,0,0,0
27519,0,0,0,0
27520,0,0,0,0
27524,0,0,0,0
27530,0,0,0,0
27532,0,0,0,0
27535,0,0,0,0
27536,0,0,0,0
27538,0,0,0,0
27540,0,0,0,0
27550,0,0,0,0
27552,0,0,0,0
27556,0,0,0,0
27557,0,0,0,0
27558,0,0,0,0
27560,0,0,0,0
27562,0,0,0,0
27566,0,0,0,0
27570,0,0,0,0
27580,0,0,0,0
27590,0,0,0,0
27591,0,0,0,0
27592,0,0,0,0
27594,0,0,0,0
27596,0,0,0,0
27598,0,0,0,0
27599,0,0,0,0
27600,0,0,0,0
27601,0,0,0,0
27602,0,0,0,0
27603,0,0,0,0
27604,0,0,0,0
27605,0,0,0,0
27606,0,0,0,0
27607,0,0,0,0
27610,0,0,0,0
27612,0,0,0,0
27613,0,0,0,0
27614,0,0,0,0
27615,0,0,0,0
27616,0,0,0,0
27618,0,0,0,0
27619,0,0,0,0
27620,0,0,0,0
27625,0,0,0,0
27626,0,0,0,0
27630,0,0,0,0
27632,0,0,0,0
27634,0,0,0,0
27635,0,0,0,0
27637,0,0,0,0
27638,0,0,0,0
27640,0,0,0,0
27641,0,0,0,0
27645,0,0,0,0
27646,0,0,0,0
27647,0,0,0,0
27648,0,0,0,0
27650,0,0,0,0
27652,0,0,0,0
27654,0,0,0,0
27656,0,0,0,0
27658,0,0,0,0
27659,0,0,0,0
27664,0,0,0,0
27665,0,0,0,0
27675,0,0,0,0
27676,0,0,0,0
27680,0,0,0,0
27681,0,0,0,0
27685,0,0,0,0
27686,0,0,0,0
27687,0,0,0,0
27690,0,0,0,0
27691,0,0,0,0
27692,0,0,0,0
27695,0,0,0,0
27696,0,0,0,0
27698,0,0,0,0
27700,0,0,0,0
27702,0,0,0,0
27703,0,0,0,0
27704,0,0,0,0
27705,0,0,0,0
27707,0,0,0,0
27709,0,0,0,0
27712,0,0,0,0
27715,0,0,0,0
27720,0,0,0,0
27722,0,0,0,0
27724,0,0,0,0
27725,0,0,0,0
27726,0,0,0,0
27727,0,0,0,0
27730,0,0,0,0
27732,0,0,0,0
27734,0,0,0,0
27740,0,0,0,0
27742,0,0,0,0
27745,0,0,0,0
27750,0,0,0,0
27752,0,0,0,0
27756,0,0,0,0
27758,0,0,0,0
27759,0,0,0,0
27760,0,0,0,0
27762,0,0,0,0
27766,0,0,0,0
27767,0,0,0,0
27768,0,0,0,0
27769,0,0,0,0
27780,0,0,0,0
27781,0,0,0,0
27784,0,0,0,0
27786,0,0,0,0
27788,0,0,0,0
27792,0,0,0,0
27802,0,0,0,0
27808,0,0,0,0
27810,0,0,0,0
27814,0,0,0,0
27816,0,0,0,0
27818,0,0,0,0
27822,0,0,0,0
27823,0,0,0,0
27824,0,0,0,0
27825,0,0,0,0
27826,0,0,0,0
27827,0,0,0,0
27828,0,0,0,0
27829,0,0,0,0
27830,0,0,0,0
27831,0,0,0,0
27832,0,0,0,0
27840,0,0,0,0
27842,0,0,0,0
27846,0,0,0,0
27848,0,0,0,0
27860,0,0,0,0
27870,0,0,0,0
27871,0,0,0,0
27880,0,0,0,0
27881,0,0,0,0
27882,0,0,0,0
27884,0,0,0,0
27886,0,0,0,0
27888,0,0,0,0
27889,0,0,0,0
27892,0,0,0,0
27893,0,0,0,0
27894,0,0,0,0
27899,0,0,0,0
28001,0,0,0,0
28002,0,0,0,0
28003,0,0,0,0
28005,0,0,0,0
28008,0,0,0,0
28010,0,0,0,0
28011,0,0,0,0
28020,0,0,0,0
28022,0,0,0,0
28024,0,0,0,0
28035,0,0,0,0
28039,0,0,0,0
28041,0,0,0,0
28043,0,0,0,0
28045,0,0,0,0
28046,0,0,0,0
28047,0,0,0,0
28050,0,0,0,0
28052,0,0,0,0
28054,0,0,0,0
28055,0,0,0,0
28060,0,0,0,0
28062,0,0,0,0
28070,0,0,0,0
28072,0,0,0,0
28080,0,0,0,0
28086,0,0,0,0
28088,0,0,0,0
28090,0,0,0,0
28092,0,0,0,0
28100,0,0,0,0
28102,0,0,0,0
28103,0,0,0,0
28104,0,0,0,0
28106,0,0,0,0
28107,0,0,0,0
28108,0,0,0,0
28110,0,0,0,0
28111,0,0,0,0
28112,0,0,0,0
28113,0,0,0,0
28114,0,0,0,0
28116,0,0,0,0
28118,0,0,0,0
28119,0,0,0,0
28120,0,0,0,0
28122,0,0,0,0
28124,0,0,0,0
28126,0,0,0,0
28130,0,0,0,0
28140,0,0,0,0
28150,0,0,0,0
28153,0,0,0,0
28160,0,0,0,0
28171,0,0,0,0
28173,0,0,0,0
28175,0,0,0,0
28190,0,0,0,0
28192,0,0,0,0
28193,0,0,0,0
28200,0,0,0,0
28202,0,0,0,0
28208,0,0,0,0
28210,0,0,0,0
28220,0,0,0,0
28222,0,0,0,0
28225,0,0,0,0
28226,0,0,0,0
28230,0,0,0,0
28232,0,0,0,0
28234,0,0,0,0
28238,0,0,0,0
28240,0,0,0,0
28250,0,0,0,0
28260,0,0,0,0
28261,0,0,0,0
28262,0,0,0,0
28264,0,0,0,0
28270,0,0,0,0
28272,0,0,0,0
28280,0,0,0,0
28285,0,0,0,0
28286,0,0,0,0
28288,0,0,0,0
28289,0,0,0,0
28291,0,0,0,0
28292,0,0,0,0
28295,0,0,0,0
28296,0,0,0,0
28297,0,0,0,0
28298,0,0,0,0
28299,0,0,0,0
28300,0,0,0,0
28302,0,0,0,0
28304,0,0,0,0
28305,0,0,0,0
28306,0,0,0,0
28307,0,0,0,0
28308,0,0,0,0
28309,0,0,0,0
28310,0,0,0,0
28312,0,0,0,0
28313,0,0,0,0
28315,0,0,0,0
28320,0,0,0,0
28322,0,0,0,0
28340,0,0,0,0
28341,0,0,0,0
28344,0,0,0,0
28345,0,0,0,0
28360,0,0,0,0
28400,0,0,0,0
28405,0,0,0,0
28406,0,0,0,0
28415,0,0,0,0
28420,0,0,0,0
28430,0,0,0,0
28435,0,0,0,0
28436,0,0,0,0
28445,0,0,0,0
28446,0,0,0,0
28450,0,0,0,0
28455,0,0,0,0
28456,0,0,0,0
28465,0,0,0,0
28470,0,0,0,0
28475,0,0,0,0
28476,0,0,0,0
28485,0,0,0,0
28490,0,0,0,0
28495,0,0,0,0
28496,0,0,0,0
28505,0,0,0,0
28510,0,0,0,0
28515,0,0,0,0
28525,0,0,0,0
28530,0,0,0,0
28531,0,0,0,0
28540,0,0,0,0
28545,0,0,0,0
28546,0,0,0,0
28555,0,0,0,0
28570,0,0,0,0
28575,0,0,0,0
28576,0,0,0,0
28585,0,0,0,0
28600,0,0,0,0
28605,0,0,0,0
28606,0,0,0,0
28615,0,0,0,0
28630,0,0,0,0
28635,0,0,0,0
28636,0,0,0,0
28645,0,0,0,0
28660,0,0,0,0
28665,0,0,0,0
28666,0,0,0,0
28675,0,0,0,0
28705,0,0,0,0
28715,0,0,0,0
28725,0,0,0,0
28730,0,0,0,0
28735,0,0,0,0
28737,0,0,0,0
28740,0,0,0,0
28750,0,0,0,0
28755,0,0,0,0
28760,0,0,0,0
28800,0,0,0,0
28805,0,0,0,0
28810,0,0,0,0
28820,0,0,0,0
28825,0,0,0,0
28890,0,0,0,0
28899,0,0,0,0
29000,0,0,0,0
29010,0,0,0,0
29015,0,0,0,0
29035,0,0,0,0
29040,0,0,0,0
29044,0,0,0,0
29046,0,0,0,0
29049,0,0,0,0
29055,0,0,0,0
29058,0,0,0,0
29065,0,0,0,0
29075,0,0,0,0
29085,0,0,0,0
29086,0,0,0,0
29105,0,0,0,0
29125,0,0,0,0
29126,0,0,0,0
29130,0,0,0,0
29131,0,0,0,0
29200,0,0,0,0
29240,0,0,0,0
29260,0,0,0,0
29280,0,0,0,0
29305,0,0,0,0
29325,0,0,0,0
29345,0,0,0,0
29355,0,0,0,0
29358,0,0,0,0
29365,1,0,24,0
29405,0,0,0,0
29425,0,0,0,0
29435,0,0,0,0
29440,0,0,0,0
29445,0,0,0,0
29450,0,0,0,0
29505,0,0,0,0
29515,0,0,0,0
29520,0,0,0,0
29530,0,0,0,0
29540,1,0,10,0
29550,0,0,0,0
29580,0,0,0,0
29581,0,0,0,0
29584,0,0,0,0
29700,0,0,0,0
29705,0,0,0,0
29710,0,0,0,0
29720,0,0,0,0
29730,0,0,0,0
29740,0,0,0,0
29750,0,0,0,0
29799,0,0,0,0
29800,0,0,0,0
29804,0,0,0,0
29805,0,0,0,0
29806,0,0,0,0
29807,0,0,0,0
29819,0,0,0,0
29820,0,0,0,0
29821,0,0,0,0
29822,0,0,0,0
29823,0,0,0,0
29824,0,0,0,0
29825,0,0,0,0
29826,0,0,0,0
29827,0,0,0,0
29828,0,0,0,0
29830,0,0,0,0
29834,0,0,0,0
29835,0,0,0,0
29836,0,0,0,0
29837,0,0,0,0
29838,0,0,0,0
29840,0,0,0,0
29843,0,0,0,0
29844,0,0,0,0
29845,0,0,0,0
29846,0,0,0,0
29847,0,0,0,0
29848,0,0,0,0
29850,0,0,0,0
29851,0,0,0,0
29855,0,0,0,0
29856,0,0,0,0
29860,0,0,0,0
29861,0,0,0,0
29862,0,0,0,0
29863,0,0,0,0
29866,0,0,0,0
29867,0,0,0,0
29868,0,0,0,0
29870,0,0,0,0
29871,0,0,0,0
29873,0,0,0,0
29874,0,0,0,0
29875,0,0,0,0
29876,0,0,0,0
29877,0,0,0,0
29879,0,0,0,0
29880,0,0,0,0
29881,0,0,0,0
29882,0,0,0,0
29883,0,0,0,0
29884,0,0,0,0
29885,0,0,0,0
29886,0,0,0,0
29887,0,0,0,0
29888,0,0,0,0
29889,0,0,0,0
29891,1,0,16,0
29892,0,0,0,0
29893,0,0,0,0
29894,0,0,0,0
29895,0,0,0,0
29897,0,0,0,0
29898,0,0,0,0
29899,0,0,0,0
29900,0,0,0,0
29901,0,0,0,0
29902,0,0,0,0
29904,0,0,0,0
29905,0,0,0,0
29906,0,0,0,0
29907,0,0,0,0
29914,0,0,0,0
29915,0,0,0,0
29916,0,0,0,0
29999,0,0,0,0
30000,0,0,0,0
30020,0,0,0,0
30100,0,0,0,0
30110,0,0,0,0
30115,0,0,0,0
30117,0,0,0,0
30118,0,0,0,0
30120,0,0,0,0
30124,0,0,0,0
30125,0,0,0,0
30130,0,0,0,0
30140,0,0,0,0
30150,0,0,0,0
30160,0,0,0,0
30200,0,0,0,0
30210,0,0,0,0
30220,0,0,0,0
30300,0,0,0,0
30310,0,0,0,0
30320,0,0,0,0
30400,0,0,0,0
30410,0,0,0,0
30420,0,0,0,0
30430,0,0,0,0
30435,0,0,0,0
30450,0,0,0,0
30460,0,0,0,0
30462,0,0,0,0
30465,0,0,0,0
30520,0,0,0,0
30540,0,0,0,0
30545,0,0,0,0
30560,0,0,0,0
30580,0,0,0,0
30600,0,0,0,0
30620,0,0,0,0
30630,0,0,0,0
30801,0,0,0,0
30802,0,0,0,0
30901,0,0,0,0
30903,0,0,0,0
30905,0,0,0,0
30906,0,0,0,0
30915,0,0,0,0
30920,0,0,0,0
30930,0,0,0,0
30999,0,0,0,0
31000,0,0,0,0
31002,0,0,0,0
3101,0,0,0,0
31020,0,0,0,0
3103,0,0,0,0
31030,0,0,0,0
31032,0,0,0,0
31040,0,0,0,0
31050,0,0,0,0
31051,0,0,0,0
31070,0,0,0,0
31075,0,0,0,0
31080,0,0,0,0
31081,0,0,0,0
31084,0,0,0,0
31085,0,0,0,0
31086,0,0,0,0
31087,0,0,0,0
31090,0,0,0,0
31200,0,0,0,0
31201,0,0,0,0
31205,0,0,0,0
31225,0,0,0,0
31230,0,0,0,0
31231,0,0,0,0
31233,0,0,0,0
31235,0,0,0,0
31237,0,0,0,0
31238,0,0,0,0
31239,0,0,0,0
31240,0,0,0,0
31241,0,0,0,0
31253,0,0,0,0
31254,0,0,0,0
31255,0,0,0,0
31256,0,0,0,0
31257,0,0,0,0
31259,0,0,0,0
31267,0,0,0,0
31276,0,0,0,0
31287,0,0,0,0
31288,0,0,0,0
31290,0,0,0,0
31291,0,0,0,0
31292,0,0,0,0
31293,0,0,0,0
31294,0,0,0,0
31295,0,0,0,0
31296,0,0,0,0
31297,0,0,0,0
31298,0,0,0,0
31299,0,0,0,0
31300,0,0,0,0
31360,0,0,0,0
31365,0,0,0,0
31367,0,0,0,0
31368,0,0,0,0
31370,0,0,0,0
31375,0,0,0,0
31380,0,0,0,0
31382,0,0,0,0
31390,0,0,0,0
31395,0,0,0,0
31400,0,0,0,0
31420,0,0,0,0
31500,0,0,0,0
31502,0,0,0,0
31505,0,0,0,0
31510,0,0,0,0
31511,0,0,0,0
31512,0,0,0,0
31513,0,0,0,0
31515,0,0,0,0
31520,0,0,0,0
31525,0,0,0,0
31526,0,0,0,0
31527,0,0,0,0
31528,0,0,0,0
31529,0,0,0,0
31530,0,0,0,0
31531,0,0,0,0
31535,0,0,0,0
31536,0,0,0,0
31540,0,0,0,0
31541,0,0,0,0
31545,0,0,0,0
31546,0,0,0,0
31551,0,0,0,0
31552,0,0,0,0
31553,0,0,0,0
31554,0,0,0,0
31560,0,0,0,0
31561,0,0,0,0
31570,0,0,0,0
31571,0,0,0,0
31572,0,0,0,0
31573,0,0,0,0
31574,0,0,0,0
31575,0,0,0,0
31576,0,0,0,0
31577,0,0,0,0
31578,0,0,0,0
31579,0,0,0,0
31580,0,0,0,0
31584,0,0,0,0
31587,0,0,0,0
31590,0,0,0,0
31591,0,0,0,0
31592,0,0,0,0
31595,0,0,0,0
31599,0,0,0,0
31600,0,0,0,0
31601,0,0,0,0
31603,0,0,0,0
31605,0,0,0,0
31610,0,0,0,0
31611,0,0,0,0
31612,0,0,0,0
31613,0,0,0,0
31614,0,0,0,0
31615,0,0,0,0
31622,0,0,0,0
31623,0,0,0,0
31624,0,0,0,0
31625,0,0,0,0
31626,0,0,0,0
31627,0,0,0,0
31628,0,0,0,0
31629,0,0,0,0
31630,0,0,0,0
31631,0,0,0,0
31632,0,0,0,0
31633,0,0,0,0
31634,0,0,0,0
31635,0,0,0,0
31636,0,0,0,0
31637,0,0,0,0
31638,0,0,0,0
31640,0,0,0,0
31641,0,0,0,0
31643,0,0,0,0
31645,0,0,0,0
31646,0,0,0,0
31647,0,0,0,0
31648,0,0,0,0
31649,0,0,0,0
31651,0,0,0,0
31652,0,0,0,0
31653,0,0,0,0
31654,0,0,0,0
31660,0,0,0,0
31661,0,0,0,0
31717,0,0,0,0
31720,0,0,0,0
31725,0,0,0,0
31730,0,0,0,0
31750,0,0,0,0
31755,0,0,0,0
31760,0,0,0,0
31766,0,0,0,0
31770,0,0,0,0
31775,0,0,0,0
31780,0,0,0,0
31781,0,0,0,0
31785,0,0,0,0
31786,0,0,0,0
31800,0,0,0,0
31805,0,0,0,0
31820,0,0,0,0
31825,0,0,0,0
31830,0,0,0,0
31899,0,0,0,0
32035,0,0,0,0
32036,0,0,0,0
32096,0,0,0,0
32097,0,0,0,0
32098,0,0,0,0
32100,0,0,0,0
32110,0,0,0,0
32120,0,0,0,0
32124,0,0,0,0
32140,0,0,0,0
